device_id,timestamp,screen_status,bright_level,bright_mode,screen_on_time,bluetooth,gps_status,gps_activity,saving_mode,nfc,flashlight,airplane_mode,fingerprint,orientation,battery_level,battery_health,battery_charging_status,battery_connection_status,battery_temperature,battery_current,battery_voltage,battery_power,network_mode,mobile_mode,mobile_status,mobile_roaming,mobile_rx,mobile_tx,wifi_status,wifi_intensity,wifi_speed,wifi_ap,wifi_rx,wifi_tx,network_operator,sim_operator,mcc,mnc,ring_mode,sound_level,playback_status,ram_usage,ram_free,rom_usage,rom_free,cpu_usage,cpu_temperature,up_time,sleep_time,frequency_core0,frequency_core1,frequency_core2,frequency_core3,frequency_core4,frequency_core5,frequency_core6,frequency_core7,foreground_app
10270b8780270b80,10-11-2022 11:44:22,1,60,0,170,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.291443,3.871,1.128175853,1,0,0,0,0,0,1,-68,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3849912320,2068033536,89890877440,26028654592,29,37.0,2716845,850439,576.0,576.0,576.0,576.0,576.0,576.0,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:23,1,60,0,171,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.302734,3.871,1.171883314,1,0,0,0,0,0,1,-68,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3851427840,2066518016,89890877440,26028654592,19,37.0,2716846,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:24,1,60,0,172,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.283508,3.871,1.097459468,1,0,0,0,0,0,1,-67,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3846307840,2071621632,89890877440,26028654592,19,37.0,2716847,850439,1248.0,1248.0,1248.0,1248.0,1248.0,1248.0,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:25,1,60,0,173,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.26123,3.871,1.01122133,1,0,0,0,0,0,1,-67,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3846897664,2071048192,89890877440,26028654592,19,37.0,2716848,850439,1248.0,1248.0,1248.0,1248.0,1248.0,1248.0,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:26,1,60,0,174,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.281677,3.871,1.090371667,1,0,0,0,0,0,1,-67,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3846696960,2071248896,89890877440,26028654592,50,37.0,2716849,850439,1248.0,1248.0,1248.0,1248.0,1248.0,1248.0,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:27,1,60,0,175,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.289001,3.893,1.125080893,1,0,0,0,0,0,1,-68,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3847364608,2070581248,89890877440,26028654592,27,37.0,2716850,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:28,1,60,0,176,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.310974,3.893,1.210621782,1,0,0,0,0,0,1,-68,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3846057984,2071887872,89890877440,26028654592,29,37.0,2716851,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:29,1,60,0,177,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.269775,3.893,1.050234075,1,0,0,0,0,0,1,-68,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3848294400,2069651456,89890877440,26028654592,50,37.0,2716852,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:30,1,60,0,178,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.292968,3.893,1.140524424,1,0,0,0,0,0,1,-66,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3848069120,2069893120,89890877440,26028654592,19,37.0,2716853,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:31,1,60,0,179,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.290527,3.893,1.131021611,1,0,0,0,0,0,1,-66,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3857006592,2060939264,89890869248,26028662784,63,37.0,2716854,850439,1248.0,1248.0,1497.6,1497.6,1497.6,1497.6,652.8,652.8,1
10270b8780270b80,10-11-2022 11:44:32,1,60,0,180,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.240478,3.893,0.936180854,1,0,0,0,0,0,1,-66,52,0,65,52,Vivo,Vivo,724,11,0,0,0,3860586496,2057359360,89890873344,26028658688,38,37.0,2716855,850439,1017.6,1017.6,1017.6,1017.6,1017.6,1017.6,2304.0,2304.0,1
10270b8780270b80,10-11-2022 11:44:33,1,60,0,181,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,0.215759,3.893,0.839949787,1,0,0,0,0,0,1,-67,58,0,21,58,Vivo,Vivo,724,11,0,0,0,3857588224,2060357632,89890873344,26028658688,29,37.0,2716856,850439,576.0,576.0,576.0,576.0,576.0,576.0,806.4,806.4,1
10270b8780270b80,10-11-2022 11:44:34,1,60,0,182,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,-0.387268,3.893,-1.507634324,1,0,0,0,0,0,1,-67,58,0,21,58,Vivo,Vivo,724,11,0,0,0,3937292288,1980653568,89890873344,26028658688,100,37.0,2716857,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,144
10270b8780270b80,10-11-2022 11:44:35,1,60,0,183,0,3,1,0,0,0,0,0,1,52,2,2,2,35.4,-0.563354,3.893,-2.193137122,1,0,0,0,0,0,1,-67,58,0,21,58,Vivo,Vivo,724,11,0,0,0,3954245632,1963700224,89890881536,26028650496,100,37.0,2716858,850439,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,2304.0,2304.0,144
10270b8780270b80,10-11-2022 11:44:36,1,60,0,184,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,0.032653,3.841,0.125420173,1,0,0,0,0,0,1,-64,52,0,72,52,Vivo,Vivo,724,11,0,0,0,3954913280,1963032576,89891131392,26028400640,94,37.0,2716859,850439,1708.8,1708.8,1708.8,1708.8,1708.8,1708.8,2169.6,2169.6,144
10270b8780270b80,10-11-2022 11:44:37,1,60,0,185,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,0.137939,3.841,0.529823699,1,0,0,0,0,0,1,-64,52,0,72,52,Vivo,Vivo,724,11,0,0,0,3972808704,1945137152,89891495936,26028036096,21,37.0,2716860,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,652.8,652.8,144
10270b8780270b80,10-11-2022 11:44:38,1,60,0,186,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.618286,3.841,-2.374836526,1,0,0,0,0,0,1,-64,52,0,72,52,Vivo,Vivo,724,11,0,0,0,4007878656,1910067200,89891495936,26028036096,98,37.0,2716861,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,145
10270b8780270b80,10-11-2022 11:44:40,1,60,0,187,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.328369,3.841,-1.261265329,1,0,0,0,0,0,1,-65,58,0,39,58,Vivo,Vivo,724,11,0,0,0,4018876416,1899073536,89891590144,26027941888,100,37.0,2716862,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,145
10270b8780270b80,10-11-2022 11:44:41,1,60,0,188,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.26123,3.841,-1.00338443,1,0,0,0,0,0,1,-65,58,0,39,58,Vivo,Vivo,724,11,0,0,0,3960463360,1957482496,89891639296,26027892736,100,37.0,2716863,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2304.0,2304.0,145
10270b8780270b80,10-11-2022 11:44:42,1,60,0,189,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.39032,3.842,-1.49960944,1,0,0,0,0,0,1,-64,39,0,65,39,Vivo,Vivo,724,11,0,0,0,3929395200,1988550656,89892208640,26027323392,98,37.0,2716865,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:43,1,60,0,190,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.462646,3.847,-1.779799162,1,0,0,0,0,0,1,-64,39,0,65,39,Vivo,Vivo,724,11,0,0,0,3948953600,1968992256,89892904960,26026627072,98,37.0,2716866,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:45,1,60,0,191,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.522766,3.84,-2.00742144,1,0,0,0,0,0,1,-65,52,0,72,52,Vivo,Vivo,724,11,0,0,0,3973582848,1944350720,89892003840,26027528192,96,37.0,2716867,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:45,1,60,0,192,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.529175,3.84,-2.032032,1,0,0,0,0,0,1,-65,52,0,72,52,Vivo,Vivo,724,11,0,0,0,3977195520,1941090304,89892007936,26027524096,98,37.0,2716868,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:46,1,60,0,193,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.508728,3.84,-1.95351552,1,0,0,0,0,0,1,-65,52,0,72,52,Vivo,Vivo,724,11,0,0,0,3969392640,1948434432,89892007936,26027524096,94,37.0,2716869,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:47,1,60,0,194,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.334778,3.84,-1.28554752,1,0,0,0,0,0,1,-65,52,0,72,52,Vivo,Vivo,724,11,0,0,0,3969327104,1948618752,89892052992,26027479040,98,37.0,2716869,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:48,1,60,0,195,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.386047,3.84,-1.48242048,1,0,0,0,0,0,1,-64,58,0,72,58,Vivo,Vivo,724,11,0,0,0,3976441856,1941229568,89892470784,26027061248,98,37.0,2716870,850439,1804.8,1804.8,1708.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:48,1,60,0,196,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.385437,3.84,-1.48007808,1,0,0,0,0,0,1,-64,58,0,72,58,Vivo,Vivo,724,11,0,0,0,3962994688,1954754560,89892470784,26027061248,98,37.0,2716871,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:49,1,60,0,197,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.413208,3.84,-1.58671872,1,0,0,0,0,0,1,-64,58,0,72,58,Vivo,Vivo,724,11,0,0,0,3992899584,1924845568,89892470784,26027061248,98,37.0,2716872,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:50,1,60,0,198,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.590515,3.84,-2.2675776,1,0,0,0,0,0,1,-64,58,0,72,58,Vivo,Vivo,724,11,0,0,0,3976966144,1940983808,89892540416,26026991616,98,37.0,2716873,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:51,1,60,0,199,0,3,1,0,0,0,0,0,1,52,2,2,2,35.5,-0.373535,3.84,-1.4343744,1,0,0,0,0,0,1,-65,58,0,72,58,Vivo,Vivo,724,11,0,0,0,4008079360,1909850112,89892655104,26026876928,98,37.0,2716874,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:52,1,60,0,200,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.309143,3.844,-1.188345692,1,0,0,0,0,0,1,-65,58,0,72,58,Vivo,Vivo,724,11,0,0,0,4013629440,1904316416,89892777984,26026754048,98,37.0,2716875,850439,1804.8,1804.8,1804.8,1708.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:53,1,60,0,201,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.071411,3.844,-0.274503884,1,0,0,0,0,0,1,-65,58,0,72,58,Vivo,Vivo,724,11,0,0,0,4020912128,1897033728,89892827136,26026704896,98,37.0,2716876,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,145
10270b8780270b80,10-11-2022 11:44:54,1,60,0,202,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.091247,3.844,-0.350753468,1,0,0,0,0,0,1,-65,58,0,72,58,Vivo,Vivo,724,11,0,0,0,4021440512,1896505344,89892884480,26026647552,94,37.0,2716877,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:55,1,60,0,203,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.096435,3.844,-0.37069614,1,0,0,0,0,0,1,-65,58,0,72,58,Vivo,Vivo,724,11,0,0,0,4003094528,1914851328,89892974592,26026557440,98,37.0,2716878,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,145
10270b8780270b80,10-11-2022 11:44:56,1,60,0,204,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.311584,3.844,-1.197728896,1,0,0,0,0,0,1,-65,58,0,72,58,Vivo,Vivo,724,11,0,0,0,4015022080,1902923776,89893052416,26026479616,98,37.0,2716879,850439,1804.8,1804.8,1804.8,1612.8,1612.8,1612.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:57,1,60,0,205,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,0.070495,3.844,0.27098278,1,0,0,0,0,0,1,-65,39,0,72,39,Vivo,Vivo,724,11,0,0,0,3986685952,1931259904,89893122048,26026409984,92,37.0,2716880,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1555.2,1555.2,145
10270b8780270b80,10-11-2022 11:44:58,1,60,0,206,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.155029,3.844,-0.595931476,1,0,0,0,0,0,1,-65,39,0,72,39,Vivo,Vivo,724,11,0,0,0,4005191680,1912754176,89894375424,26025156608,98,37.0,2716881,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:44:59,1,60,0,207,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.461731,3.844,-1.774893964,1,0,0,0,0,0,1,-65,39,0,72,39,Vivo,Vivo,724,11,0,0,0,4001759232,1916186624,89893445632,26026086400,98,37.0,2716882,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:45:00,1,60,0,208,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.13031,3.857,-0.50260567,1,0,0,0,0,0,1,-66,39,0,72,39,Vivo,Vivo,724,11,0,0,0,4002029568,1915916288,89894301696,26025230336,98,37.0,2716883,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1708.8,1708.8,145
10270b8780270b80,10-11-2022 11:45:01,1,60,0,209,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.234985,3.857,-0.906337145,1,0,0,0,0,0,1,-66,39,0,72,39,Vivo,Vivo,724,11,0,0,0,3995713536,1922232320,89894379520,26025152512,82,37.0,2716884,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,145
10270b8780270b80,10-11-2022 11:45:02,1,60,0,210,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.388794,3.857,-1.499578458,1,0,0,0,0,0,1,-66,39,0,72,39,Vivo,Vivo,724,11,0,0,0,4022906880,1895555072,89894469632,26025062400,83,37.0,2716885,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1708.8,1708.8,145
10270b8780270b80,10-11-2022 11:45:03,1,60,0,211,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,0.002136,3.857,0.008238552,1,0,0,0,0,0,1,-65,52,0,58,52,Vivo,Vivo,724,11,0,0,0,4025765888,1892179968,89894563840,26024968192,98,37.0,2716886,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,1843.2,145
10270b8780270b80,10-11-2022 11:45:04,1,60,0,212,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,0.114135,3.857,0.440218695,1,0,0,0,0,0,1,-65,52,0,58,52,Vivo,Vivo,724,11,0,0,0,4039094272,1878851584,89894612992,26024919040,95,37.0,2716887,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1708.8,1708.8,145
10270b8780270b80,10-11-2022 11:45:05,1,60,0,213,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,0.054626,3.857,0.210692482,1,0,0,0,0,0,1,-65,52,0,58,52,Vivo,Vivo,724,11,0,0,0,4031877120,1886068736,89895276544,26024255488,94,37.0,2716888,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,145
10270b8780270b80,10-11-2022 11:45:06,1,60,0,214,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,0.056457,3.857,0.217754649,1,0,0,0,0,0,1,-67,39,0,72,39,Vivo,Vivo,724,11,0,0,0,4043227136,1874718720,89895501824,26024030208,29,37.0,2716889,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,145
10270b8780270b80,10-11-2022 11:45:07,1,60,0,215,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,0.0354,3.857,0.1365378,1,0,0,0,0,0,1,-67,39,0,72,39,Vivo,Vivo,724,11,0,0,0,4036927488,1881018368,89895510016,26024022016,90,37.0,2716890,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1555.2,652.8,145
10270b8780270b80,10-11-2022 11:45:08,1,60,0,216,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,0.050964,3.876,0.197536464,1,0,0,0,0,0,1,-67,39,0,72,39,Vivo,Vivo,724,11,0,0,0,4027367424,1890578432,89894621184,26024910848,32,37.0,2716891,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,145
10270b8780270b80,10-11-2022 11:45:09,1,60,0,217,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.238037,3.876,-0.922631412,1,0,0,0,0,0,1,-69,6,0,39,6,Vivo,Vivo,724,11,0,0,0,4045205504,1872707584,89894662144,26024869888,86,37.0,2716892,850439,1804.8,1708.8,1708.8,1708.8,1708.8,1708.8,2169.6,2169.6,145
10270b8780270b80,10-11-2022 11:45:10,1,60,0,218,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.071411,3.876,-0.276789036,1,0,0,0,0,0,1,-69,6,0,39,6,Vivo,Vivo,724,11,0,0,0,4034048000,1883897856,89894662144,26024869888,92,37.0,2716893,850439,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,1843.2,1843.2,145
10270b8780270b80,10-11-2022 11:45:11,1,60,0,219,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.320434,3.876,-1.242002184,1,0,0,0,0,0,1,-69,6,0,39,6,Vivo,Vivo,724,11,0,0,0,4099272704,1818673152,89894682624,26024849408,98,37.0,2716894,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,46
10270b8780270b80,10-11-2022 11:45:12,1,60,0,220,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.033874,3.876,-0.131295624,1,0,0,0,0,0,1,-70,19,0,26,19,Vivo,Vivo,724,11,0,0,0,4096368640,1821577216,89894707200,26024824832,92,37.0,2716895,850439,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,2169.6,2169.6,46
10270b8780270b80,10-11-2022 11:45:13,1,60,0,221,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.381164,3.876,-1.477391664,1,0,0,0,0,0,1,-70,19,0,26,19,Vivo,Vivo,724,11,0,0,0,4076429312,1841516544,89894707200,26024824832,82,37.0,2716896,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,46
10270b8780270b80,10-11-2022 11:45:14,1,60,0,222,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.49469,3.876,-1.91741844,1,0,0,0,0,0,1,-70,19,0,26,19,Vivo,Vivo,724,11,0,0,0,4151660544,1766285312,89894772736,26024759296,98,37.0,2716897,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,146
10270b8780270b80,10-11-2022 11:45:15,1,60,0,223,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.470581,3.844,-1.808913364,1,0,0,0,0,0,1,-69,9,0,1,9,Vivo,Vivo,724,11,0,0,0,4220002304,1697943552,89895043072,26024488960,98,37.0,2716898,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,146
10270b8780270b80,10-11-2022 11:45:16,1,60,0,224,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.362854,3.851,-1.397350754,1,0,0,0,0,0,1,-69,9,0,1,9,Vivo,Vivo,724,11,0,0,0,4224512000,1693433856,89895047168,26024484864,94,37.0,2716899,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,146
10270b8780270b80,10-11-2022 11:45:17,1,60,0,225,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.236511,3.847,-0.909857817,1,0,0,0,0,0,1,-69,9,0,1,9,Vivo,Vivo,724,11,0,0,0,4250992640,1667264512,89895055360,26024476672,94,37.0,2716900,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1939.2,1939.2,146
10270b8780270b80,10-11-2022 11:45:18,1,60,0,226,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.194091,3.853,-0.747832623,1,0,0,0,0,0,1,-70,13,0,1,13,Vivo,Vivo,724,11,0,0,0,4211249152,1706188800,89895088128,26024443904,98,37.0,2716901,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,146
10270b8780270b80,10-11-2022 11:45:19,1,60,0,227,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.166931,3.856,-0.643685936,1,0,0,0,0,0,1,-70,13,0,1,13,Vivo,Vivo,724,11,0,0,0,4225654784,1691783168,89895112704,26024419328,98,37.0,2716902,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1555.2,1555.2,146
10270b8780270b80,10-11-2022 11:45:20,1,60,0,228,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.369873,3.851,-1.424380923,1,0,0,0,0,0,1,-70,13,0,1,13,Vivo,Vivo,724,11,0,0,0,4209029120,1708736512,89895211008,26024321024,98,37.0,2716903,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,146
10270b8780270b80,10-11-2022 11:45:21,1,60,0,229,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.342102,3.832,-1.310934864,1,0,0,0,0,0,1,-68,26,0,1,26,Vivo,Vivo,724,11,0,0,0,4167872512,1750073344,89895260160,26024271872,98,37.0,2716904,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,146
10270b8780270b80,10-11-2022 11:45:22,1,60,0,230,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.378418,3.84,-1.45312512,1,0,0,0,0,0,1,-68,26,0,1,26,Vivo,Vivo,724,11,0,0,0,4166057984,1751887872,89895284736,26024247296,94,37.0,2716905,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,146
10270b8780270b80,10-11-2022 11:45:23,1,60,0,231,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.250549,3.85,-0.96461365,1,0,0,0,0,0,1,-68,26,0,1,26,Vivo,Vivo,724,11,0,0,0,4160688128,1757257728,89895284736,26024247296,95,37.0,2716906,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1939.2,1939.2,146
10270b8780270b80,10-11-2022 11:45:24,1,60,0,232,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.274353,3.859,-1.058728227,1,0,0,0,0,0,1,-67,26,0,21,26,Vivo,Vivo,724,11,0,0,0,4172718080,1745227776,89895284736,26024247296,98,37.0,2716907,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1708.8,2169.6,146
10270b8780270b80,10-11-2022 11:45:25,1,60,0,233,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.118103,3.855,-0.455287065,1,0,0,0,0,0,1,-67,26,0,21,26,Vivo,Vivo,724,11,0,0,0,4189790208,1728155648,89895284736,26024247296,76,37.0,2716908,850439,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,2169.6,2169.6,146
10270b8780270b80,10-11-2022 11:45:26,1,60,0,234,0,3,1,0,0,0,0,0,1,52,2,2,2,35.7,-0.291137,3.861,-1.124079957,1,0,0,0,0,0,1,-67,26,0,21,26,Vivo,Vivo,724,11,0,0,0,4196978688,1720967168,89902088192,26017443840,84,37.0,2716909,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,146
10270b8780270b80,10-11-2022 11:45:27,1,60,0,235,0,3,1,0,0,0,0,0,1,52,2,2,2,35.7,-0.424194,3.852,-1.633995288,1,0,0,0,0,0,1,-68,26,0,21,26,Vivo,Vivo,724,11,0,0,0,4202516480,1715462144,89895219200,26024312832,90,37.0,2716910,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,1843.2,1843.2,146
10270b8780270b80,10-11-2022 11:45:28,1,60,0,236,0,3,1,0,0,0,0,0,1,52,2,2,2,35.7,-0.512085,3.837,-1.964870145,1,0,0,0,0,0,1,-68,26,0,21,26,Vivo,Vivo,724,11,0,0,0,4199350272,1718579200,89895219200,26024312832,90,37.0,2716911,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,1939.2,146
10270b8780270b80,10-11-2022 11:45:29,1,60,0,237,0,3,1,0,0,0,0,0,1,52,2,2,2,35.6,-0.014343,3.843,-0.055120149,1,0,0,0,0,0,1,-68,26,0,21,26,Vivo,Vivo,724,11,0,0,0,4195782656,1722060800,89895260160,26024271872,82,37.0,2716912,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,146
10270b8780270b80,10-11-2022 11:45:30,1,60,0,238,0,3,1,0,0,0,0,0,1,52,2,2,2,35.7,-0.324096,3.853,-1.248741888,1,0,0,0,0,0,1,-69,13,0,21,13,Vivo,Vivo,724,11,0,0,0,4187561984,1730383872,89895260160,26024271872,94,37.0,2716913,850439,1804.8,1804.8,1804.8,1804.8,1804.8,1804.8,2169.6,2169.6,146
